,Both,CountryCode,Secondary,Primary,Country,Mortality
54255,5.72372,,19.99517,,,
54256,5.72372,,19.99517,,,
54257,5.72372,,47.79567,..,,
54258,5.72372,,47.79567,15.08671,,
54259,5.72372,,47.79567,..,,
54260,5.72372,,47.79567,..,,
54261,5.72372,,47.79567,6.27012,,
54262,5.72372,,47.79567,..,,
54263,5.72372,,47.79567,..,,
54264,5.72372,,47.79567,..,,
54265,5.72372,,47.79567,..,,
54266,5.72372,,47.79567,..,,
54267,5.72372,,47.79567,9.81407,,
54268,5.72372,,47.79567,20.36703,,
54269,5.72372,,47.79567,20.46128,,
54270,5.72372,,47.79567,11.21139,,
54271,5.72372,,47.79567,23.00016,,
54272,5.72372,,47.79567,11.18052,,
54273,5.72372,,47.79567,10.00761,,
54274,5.72372,,47.79567,12.35377,,
54275,5.72372,,47.79567,6.72871,,
54276,5.72372,,47.79567,2.9226,,
54277,5.72372,,47.79567,6.83978,,
54278,5.72372,,47.79567,4.20922,,
54279,5.72372,,47.79567,3.02331,,
54280,5.72372,,47.79567,6.13284,,
54281,5.72372,,47.79567,4.15171,,
54282,5.72372,,47.79567,9.71081,,
54283,5.72372,,47.79567,2.55844,,
54284,5.72372,,47.79567,22.1755,,
54285,5.72372,,47.79567,2.89136,,
54286,5.72372,,47.79567,2.15194,,
54287,5.72372,,47.79567,3.94069,,
54288,5.72372,,47.79567,..,,
54289,5.72372,,47.79567,9.81407,,
54290,5.72372,,47.79567,12.28954,,
54291,5.72372,,47.79567,4.39052,,
54292,5.72372,,47.79567,3.07241,,
54293,5.72372,,47.79567,4.34201,,
54294,5.72372,,47.79567,4.15255,,
54295,5.72372,,47.79567,2.61416,,
54296,5.72372,,47.79567,6.83978,,
54297,5.72372,,47.79567,22.99368,,
54298,5.72372,,47.79567,11.03201,,
54299,5.72372,,47.79567,..,,
54300,5.72372,,47.79567,22.26003,,
54301,5.72372,,47.79567,10.66408,,
54302,5.72372,,47.79567,8.01748,,
54303,5.72372,,47.79567,3.71165,,
54304,5.72372,,47.79567,2.75513,,
54305,5.72372,,47.79567,,,
54306,5.72372,,47.79567,,,
54307,5.72372,,47.79567,,,
54308,5.72372,,47.79567,,,
54309,5.72372,,47.79567,,,
54310,5.72372,,47.79567,,,
54311,5.72372,,25.0921,..,,
54312,5.72372,,25.0921,15.08671,,
54313,5.72372,,25.0921,..,,
54314,5.72372,,25.0921,..,,
54315,5.72372,,25.0921,6.27012,,
54316,5.72372,,25.0921,..,,
54317,5.72372,,25.0921,..,,
54318,5.72372,,25.0921,..,,
54319,5.72372,,25.0921,..,,
54320,5.72372,,25.0921,..,,
54321,5.72372,,25.0921,9.81407,,
54322,5.72372,,25.0921,20.36703,,
54323,5.72372,,25.0921,20.46128,,
54324,5.72372,,25.0921,11.21139,,
54325,5.72372,,25.0921,23.00016,,
54326,5.72372,,25.0921,11.18052,,
54327,5.72372,,25.0921,10.00761,,
54328,5.72372,,25.0921,12.35377,,
54329,5.72372,,25.0921,6.72871,,
54330,5.72372,,25.0921,2.9226,,
54331,5.72372,,25.0921,6.83978,,
54332,5.72372,,25.0921,4.20922,,
54333,5.72372,,25.0921,3.02331,,
54334,5.72372,,25.0921,6.13284,,
54335,5.72372,,25.0921,4.15171,,
54336,5.72372,,25.0921,9.71081,,
54337,5.72372,,25.0921,2.55844,,
54338,5.72372,,25.0921,22.1755,,
54339,5.72372,,25.0921,2.89136,,
54340,5.72372,,25.0921,2.15194,,
54341,5.72372,,25.0921,3.94069,,
54342,5.72372,,25.0921,..,,
54343,5.72372,,25.0921,9.81407,,
54344,5.72372,,25.0921,12.28954,,
54345,5.72372,,25.0921,4.39052,,
54346,5.72372,,25.0921,3.07241,,
54347,5.72372,,25.0921,4.34201,,
54348,5.72372,,25.0921,4.15255,,
54349,5.72372,,25.0921,2.61416,,
54350,5.72372,,25.0921,6.83978,,
54351,5.72372,,25.0921,22.99368,,
54352,5.72372,,25.0921,11.03201,,
54353,5.72372,,25.0921,..,,
54354,5.72372,,25.0921,22.26003,,
54355,5.72372,,25.0921,10.66408,,
54356,5.72372,,25.0921,8.01748,,
54357,5.72372,,25.0921,3.71165,,
54358,5.72372,,25.0921,2.75513,,
54359,5.72372,,25.0921,,,
54360,5.72372,,25.0921,,,
54361,5.72372,,25.0921,,,
54362,5.72372,,25.0921,,,
54363,5.72372,,25.0921,,,
54364,5.72372,,25.0921,,,
54365,5.72372,,23.4286,..,,
54366,5.72372,,23.4286,15.08671,,
54367,5.72372,,23.4286,..,,
54368,5.72372,,23.4286,..,,
54369,5.72372,,23.4286,6.27012,,
54370,5.72372,,23.4286,..,,
54371,5.72372,,23.4286,..,,
54372,5.72372,,23.4286,..,,
54373,5.72372,,23.4286,..,,
54374,5.72372,,23.4286,..,,
54375,5.72372,,23.4286,9.81407,,
54376,5.72372,,23.4286,20.36703,,
54377,5.72372,,23.4286,20.46128,,
54378,5.72372,,23.4286,11.21139,,
54379,5.72372,,23.4286,23.00016,,
54380,5.72372,,23.4286,11.18052,,
54381,5.72372,,23.4286,10.00761,,
54382,5.72372,,23.4286,12.35377,,
54383,5.72372,,23.4286,6.72871,,
54384,5.72372,,23.4286,2.9226,,
54385,5.72372,,23.4286,6.83978,,
54386,5.72372,,23.4286,4.20922,,
54387,5.72372,,23.4286,3.02331,,
54388,5.72372,,23.4286,6.13284,,
54389,5.72372,,23.4286,4.15171,,
54390,5.72372,,23.4286,9.71081,,
54391,5.72372,,23.4286,2.55844,,
54392,5.72372,,23.4286,22.1755,,
54393,5.72372,,23.4286,2.89136,,
54394,5.72372,,23.4286,2.15194,,
54395,5.72372,,23.4286,3.94069,,
54396,5.72372,,23.4286,..,,
54397,5.72372,,23.4286,9.81407,,
54398,5.72372,,23.4286,12.28954,,
54399,5.72372,,23.4286,4.39052,,
54400,5.72372,,23.4286,3.07241,,
54401,5.72372,,23.4286,4.34201,,
54402,5.72372,,23.4286,4.15255,,
54403,5.72372,,23.4286,2.61416,,
54404,5.72372,,23.4286,6.83978,,
54405,5.72372,,23.4286,22.99368,,
54406,5.72372,,23.4286,11.03201,,
54407,5.72372,,23.4286,..,,
54408,5.72372,,23.4286,22.26003,,
54409,5.72372,,23.4286,10.66408,,
54410,5.72372,,23.4286,8.01748,,
54411,5.72372,,23.4286,3.71165,,
54412,5.72372,,23.4286,2.75513,,
54413,5.72372,,23.4286,,,
54414,5.72372,,23.4286,,,
54415,5.72372,,23.4286,,,
54416,5.72372,,23.4286,,,
54417,5.72372,,23.4286,,,
54418,5.72372,,23.4286,,,
54419,5.72372,,26.38516,..,,
54420,5.72372,,26.38516,15.08671,,
54421,5.72372,,26.38516,..,,
54422,5.72372,,26.38516,..,,
54423,5.72372,,26.38516,6.27012,,
54424,5.72372,,26.38516,..,,
54425,5.72372,,26.38516,..,,
54426,5.72372,,26.38516,..,,
54427,5.72372,,26.38516,..,,
54428,5.72372,,26.38516,..,,
54429,5.72372,,26.38516,9.81407,,
54430,5.72372,,26.38516,20.36703,,
54431,5.72372,,26.38516,20.46128,,
54432,5.72372,,26.38516,11.21139,,
54433,5.72372,,26.38516,23.00016,,
54434,5.72372,,26.38516,11.18052,,
54435,5.72372,,26.38516,10.00761,,
54436,5.72372,,26.38516,12.35377,,
54437,5.72372,,26.38516,6.72871,,
54438,5.72372,,26.38516,2.9226,,
54439,5.72372,,26.38516,6.83978,,
54440,5.72372,,26.38516,4.20922,,
54441,5.72372,,26.38516,3.02331,,
54442,5.72372,,26.38516,6.13284,,
54443,5.72372,,26.38516,4.15171,,
54444,5.72372,,26.38516,9.71081,,
54445,5.72372,,26.38516,2.55844,,
54446,5.72372,,26.38516,22.1755,,
54447,5.72372,,26.38516,2.89136,,
54448,5.72372,,26.38516,2.15194,,
54449,5.72372,,26.38516,3.94069,,
54450,5.72372,,26.38516,..,,
54451,5.72372,,26.38516,9.81407,,
54452,5.72372,,26.38516,12.28954,,
54453,5.72372,,26.38516,4.39052,,
54454,5.72372,,26.38516,3.07241,,
54455,5.72372,,26.38516,4.34201,,
54456,5.72372,,26.38516,4.15255,,
54457,5.72372,,26.38516,2.61416,,
54458,5.72372,,26.38516,6.83978,,
54459,5.72372,,26.38516,22.99368,,
54460,5.72372,,26.38516,11.03201,,
54461,5.72372,,26.38516,..,,
54462,5.72372,,26.38516,22.26003,,
54463,5.72372,,26.38516,10.66408,,
54464,5.72372,,26.38516,8.01748,,
54465,5.72372,,26.38516,3.71165,,
54466,5.72372,,26.38516,2.75513,,
54467,5.72372,,26.38516,,,
54468,5.72372,,26.38516,,,
54469,5.72372,,26.38516,,,
54470,5.72372,,26.38516,,,
54471,5.72372,,26.38516,,,
54472,5.72372,,26.38516,,,
54473,5.72372,,33.99178,..,,
54474,5.72372,,33.99178,15.08671,,
54475,5.72372,,33.99178,..,,
54476,5.72372,,33.99178,..,,
54477,5.72372,,33.99178,6.27012,,
54478,5.72372,,33.99178,..,,
54479,5.72372,,33.99178,..,,
54480,5.72372,,33.99178,..,,
54481,5.72372,,33.99178,..,,
54482,5.72372,,33.99178,..,,
54483,5.72372,,33.99178,9.81407,,
54484,5.72372,,33.99178,20.36703,,
54485,5.72372,,33.99178,20.46128,,
54486,5.72372,,33.99178,11.21139,,
54487,5.72372,,33.99178,23.00016,,
54488,5.72372,,33.99178,11.18052,,
54489,5.72372,,33.99178,10.00761,,
54490,5.72372,,33.99178,12.35377,,
54491,5.72372,,33.99178,6.72871,,
54492,5.72372,,33.99178,2.9226,,
54493,5.72372,,33.99178,6.83978,,
54494,5.72372,,33.99178,4.20922,,
54495,5.72372,,33.99178,3.02331,,
54496,5.72372,,33.99178,6.13284,,
54497,5.72372,,33.99178,4.15171,,
54498,5.72372,,33.99178,9.71081,,
54499,5.72372,,33.99178,2.55844,,
54500,5.72372,,33.99178,22.1755,,
54501,5.72372,,33.99178,2.89136,,
54502,5.72372,,33.99178,2.15194,,
54503,5.72372,,33.99178,3.94069,,
54504,5.72372,,33.99178,..,,
54505,5.72372,,33.99178,9.81407,,
54506,5.72372,,33.99178,12.28954,,
54507,5.72372,,33.99178,4.39052,,
54508,5.72372,,33.99178,3.07241,,
54509,5.72372,,33.99178,4.34201,,
54510,5.72372,,33.99178,4.15255,,
54511,5.72372,,33.99178,2.61416,,
54512,5.72372,,33.99178,6.83978,,
54513,5.72372,,33.99178,22.99368,,
54514,5.72372,,33.99178,11.03201,,
54515,5.72372,,33.99178,..,,
54516,5.72372,,33.99178,22.26003,,
54517,5.72372,,33.99178,10.66408,,
54518,5.72372,,33.99178,8.01748,,
54519,5.72372,,33.99178,3.71165,,
54520,5.72372,,33.99178,2.75513,,
54521,5.72372,,33.99178,,,
54522,5.72372,,33.99178,,,
54523,5.72372,,33.99178,,,
54524,5.72372,,33.99178,,,
54525,5.72372,,33.99178,,,
54526,5.72372,,33.99178,,,
54527,5.72372,,10.4235,..,,
54528,5.72372,,10.4235,15.08671,,
54529,5.72372,,10.4235,..,,
54530,5.72372,,10.4235,..,,
54531,5.72372,,10.4235,6.27012,,
54532,5.72372,,10.4235,..,,
54533,5.72372,,10.4235,..,,
54534,5.72372,,10.4235,..,,
54535,5.72372,,10.4235,..,,
54536,5.72372,,10.4235,..,,
54537,5.72372,,10.4235,9.81407,,
54538,5.72372,,10.4235,20.36703,,
54539,5.72372,,10.4235,20.46128,,
54540,5.72372,,10.4235,11.21139,,
54541,5.72372,,10.4235,23.00016,,
54542,5.72372,,10.4235,11.18052,,
54543,5.72372,,10.4235,10.00761,,
54544,5.72372,,10.4235,12.35377,,
54545,5.72372,,10.4235,6.72871,,
54546,5.72372,,10.4235,2.9226,,
54547,5.72372,,10.4235,6.83978,,
54548,5.72372,,10.4235,4.20922,,
54549,5.72372,,10.4235,3.02331,,
54550,5.72372,,10.4235,6.13284,,
54551,5.72372,,10.4235,4.15171,,
54552,5.72372,,10.4235,9.71081,,
54553,5.72372,,10.4235,2.55844,,
54554,5.72372,,10.4235,22.1755,,
54555,5.72372,,10.4235,2.89136,,
54556,5.72372,,10.4235,2.15194,,
54557,5.72372,,10.4235,3.94069,,
54558,5.72372,,10.4235,..,,
54559,5.72372,,10.4235,9.81407,,
54560,5.72372,,10.4235,12.28954,,
54561,5.72372,,10.4235,4.39052,,
54562,5.72372,,10.4235,3.07241,,
54563,5.72372,,10.4235,4.34201,,
54564,5.72372,,10.4235,4.15255,,
54565,5.72372,,10.4235,2.61416,,
54566,5.72372,,10.4235,6.83978,,
54567,5.72372,,10.4235,22.99368,,
54568,5.72372,,10.4235,11.03201,,
54569,5.72372,,10.4235,..,,
54570,5.72372,,10.4235,22.26003,,
54571,5.72372,,10.4235,10.66408,,
54572,5.72372,,10.4235,8.01748,,
54573,5.72372,,10.4235,3.71165,,
54574,5.72372,,10.4235,2.75513,,
54575,5.72372,,10.4235,,,
54576,5.72372,,10.4235,,,
54577,5.72372,,10.4235,,,
54578,5.72372,,10.4235,,,
54579,5.72372,,10.4235,,,
54580,5.72372,,10.4235,,,
54581,5.72372,,34.81575,..,,
54582,5.72372,,34.81575,15.08671,,
54583,5.72372,,34.81575,..,,
54584,5.72372,,34.81575,..,,
54585,5.72372,,34.81575,6.27012,,
54586,5.72372,,34.81575,..,,
54587,5.72372,,34.81575,..,,
54588,5.72372,,34.81575,..,,
54589,5.72372,,34.81575,..,,
54590,5.72372,,34.81575,..,,
54591,5.72372,,34.81575,9.81407,,
54592,5.72372,,34.81575,20.36703,,
54593,5.72372,,34.81575,20.46128,,
54594,5.72372,,34.81575,11.21139,,
54595,5.72372,,34.81575,23.00016,,
54596,5.72372,,34.81575,11.18052,,
54597,5.72372,,34.81575,10.00761,,
54598,5.72372,,34.81575,12.35377,,
54599,5.72372,,34.81575,6.72871,,
54600,5.72372,,34.81575,2.9226,,
54601,5.72372,,34.81575,6.83978,,
54602,5.72372,,34.81575,4.20922,,
54603,5.72372,,34.81575,3.02331,,
54604,5.72372,,34.81575,6.13284,,
54605,5.72372,,34.81575,4.15171,,
54606,5.72372,,34.81575,9.71081,,
54607,5.72372,,34.81575,2.55844,,
54608,5.72372,,34.81575,22.1755,,
54609,5.72372,,34.81575,2.89136,,
54610,5.72372,,34.81575,2.15194,,
54611,5.72372,,34.81575,3.94069,,
54612,5.72372,,34.81575,..,,
54613,5.72372,,34.81575,9.81407,,
54614,5.72372,,34.81575,12.28954,,
54615,5.72372,,34.81575,4.39052,,
54616,5.72372,,34.81575,3.07241,,
54617,5.72372,,34.81575,4.34201,,
54618,5.72372,,34.81575,4.15255,,
54619,5.72372,,34.81575,2.61416,,
54620,5.72372,,34.81575,6.83978,,
54621,5.72372,,34.81575,22.99368,,
54622,5.72372,,34.81575,11.03201,,
54623,5.72372,,34.81575,..,,
54624,5.72372,,34.81575,22.26003,,
54625,5.72372,,34.81575,10.66408,,
54626,5.72372,,34.81575,8.01748,,
54627,5.72372,,34.81575,3.71165,,
54628,5.72372,,34.81575,2.75513,,
54629,5.72372,,34.81575,,,
54630,5.72372,,34.81575,,,
54631,5.72372,,34.81575,,,
54632,5.72372,,34.81575,,,
54633,5.72372,,34.81575,,,
54634,5.72372,,34.81575,,,
54635,5.72372,,11.42038,..,,
54636,5.72372,,11.42038,15.08671,,
54637,5.72372,,11.42038,..,,
54638,5.72372,,11.42038,..,,
54639,5.72372,,11.42038,6.27012,,
54640,5.72372,,11.42038,..,,
54641,5.72372,,11.42038,..,,
54642,5.72372,,11.42038,..,,
54643,5.72372,,11.42038,..,,
54644,5.72372,,11.42038,..,,
54645,5.72372,,11.42038,9.81407,,
54646,5.72372,,11.42038,20.36703,,
54647,5.72372,,11.42038,20.46128,,
54648,5.72372,,11.42038,11.21139,,
54649,5.72372,,11.42038,23.00016,,
54650,5.72372,,11.42038,11.18052,,
54651,5.72372,,11.42038,10.00761,,
54652,5.72372,,11.42038,12.35377,,
54653,5.72372,,11.42038,6.72871,,
54654,5.72372,,11.42038,2.9226,,
54655,5.72372,,11.42038,6.83978,,
54656,5.72372,,11.42038,4.20922,,
54657,5.72372,,11.42038,3.02331,,
54658,5.72372,,11.42038,6.13284,,
54659,5.72372,,11.42038,4.15171,,
54660,5.72372,,11.42038,9.71081,,
54661,5.72372,,11.42038,2.55844,,
54662,5.72372,,11.42038,22.1755,,
54663,5.72372,,11.42038,2.89136,,
54664,5.72372,,11.42038,2.15194,,
54665,5.72372,,11.42038,3.94069,,
54666,5.72372,,11.42038,..,,
54667,5.72372,,11.42038,9.81407,,
54668,5.72372,,11.42038,12.28954,,
54669,5.72372,,11.42038,4.39052,,
54670,5.72372,,11.42038,3.07241,,
54671,5.72372,,11.42038,4.34201,,
54672,5.72372,,11.42038,4.15255,,
54673,5.72372,,11.42038,2.61416,,
54674,5.72372,,11.42038,6.83978,,
54675,5.72372,,11.42038,22.99368,,
54676,5.72372,,11.42038,11.03201,,
54677,5.72372,,11.42038,..,,
54678,5.72372,,11.42038,22.26003,,
54679,5.72372,,11.42038,10.66408,,
54680,5.72372,,11.42038,8.01748,,
54681,5.72372,,11.42038,3.71165,,
54682,5.72372,,11.42038,2.75513,,
54683,5.72372,,11.42038,,,
54684,5.72372,,11.42038,,,
54685,5.72372,,11.42038,,,
54686,5.72372,,11.42038,,,
54687,5.72372,,11.42038,,,
54688,5.72372,,11.42038,,,
54689,5.72372,,8.48134,..,,
54690,5.72372,,8.48134,15.08671,,
54691,5.72372,,8.48134,..,,
54692,5.72372,,8.48134,..,,
54693,5.72372,,8.48134,6.27012,,
54694,5.72372,,8.48134,..,,
54695,5.72372,,8.48134,..,,
54696,5.72372,,8.48134,..,,
54697,5.72372,,8.48134,..,,
54698,5.72372,,8.48134,..,,
54699,5.72372,,8.48134,9.81407,,
54700,5.72372,,8.48134,20.36703,,
54701,5.72372,,8.48134,20.46128,,
54702,5.72372,,8.48134,11.21139,,
54703,5.72372,,8.48134,23.00016,,
54704,5.72372,,8.48134,11.18052,,
54705,5.72372,,8.48134,10.00761,,
54706,5.72372,,8.48134,12.35377,,
54707,5.72372,,8.48134,6.72871,,
54708,5.72372,,8.48134,2.9226,,
54709,5.72372,,8.48134,6.83978,,
54710,5.72372,,8.48134,4.20922,,
54711,5.72372,,8.48134,3.02331,,
54712,5.72372,,8.48134,6.13284,,
54713,5.72372,,8.48134,4.15171,,
54714,5.72372,,8.48134,9.71081,,
54715,5.72372,,8.48134,2.55844,,
54716,5.72372,,8.48134,22.1755,,
54717,5.72372,,8.48134,2.89136,,
54718,5.72372,,8.48134,2.15194,,
54719,5.72372,,8.48134,3.94069,,
54720,5.72372,,8.48134,..,,
54721,5.72372,,8.48134,9.81407,,
54722,5.72372,,8.48134,12.28954,,
54723,5.72372,,8.48134,4.39052,,
54724,5.72372,,8.48134,3.07241,,
54725,5.72372,,8.48134,4.34201,,
54726,5.72372,,8.48134,4.15255,,
54727,5.72372,,8.48134,2.61416,,
54728,5.72372,,8.48134,6.83978,,
54729,5.72372,,8.48134,22.99368,,
54730,5.72372,,8.48134,11.03201,,
54731,5.72372,,8.48134,..,,
54732,5.72372,,8.48134,22.26003,,
54733,5.72372,,8.48134,10.66408,,
54734,5.72372,,8.48134,8.01748,,
54735,5.72372,,8.48134,3.71165,,
54736,5.72372,,8.48134,2.75513,,
54737,5.72372,,8.48134,,,
54738,5.72372,,8.48134,,,
54739,5.72372,,8.48134,,,
54740,5.72372,,8.48134,,,
54741,5.72372,,8.48134,,,
54742,5.72372,,8.48134,,,
54743,5.72372,,16.1919,..,,
54744,5.72372,,16.1919,15.08671,,
54745,5.72372,,16.1919,..,,
54746,5.72372,,16.1919,..,,
54747,5.72372,,16.1919,6.27012,,
54748,5.72372,,16.1919,..,,
54749,5.72372,,16.1919,..,,
54750,5.72372,,16.1919,..,,
54751,5.72372,,16.1919,..,,
54752,5.72372,,16.1919,..,,
54753,5.72372,,16.1919,9.81407,,
54754,5.72372,,16.1919,20.36703,,
54755,5.72372,,16.1919,20.46128,,
54756,5.72372,,16.1919,11.21139,,
54757,5.72372,,16.1919,23.00016,,
54758,5.72372,,16.1919,11.18052,,
54759,5.72372,,16.1919,10.00761,,
54760,5.72372,,16.1919,12.35377,,
54761,5.72372,,16.1919,6.72871,,
54762,5.72372,,16.1919,2.9226,,
54763,5.72372,,16.1919,6.83978,,
54764,5.72372,,16.1919,4.20922,,
54765,5.72372,,16.1919,3.02331,,
54766,5.72372,,16.1919,6.13284,,
54767,5.72372,,16.1919,4.15171,,
54768,5.72372,,16.1919,9.71081,,
54769,5.72372,,16.1919,2.55844,,
54770,5.72372,,16.1919,22.1755,,
54771,5.72372,,16.1919,2.89136,,
54772,5.72372,,16.1919,2.15194,,
54773,5.72372,,16.1919,3.94069,,
54774,5.72372,,16.1919,..,,
54775,5.72372,,16.1919,9.81407,,
54776,5.72372,,16.1919,12.28954,,
54777,5.72372,,16.1919,4.39052,,
54778,5.72372,,16.1919,3.07241,,
54779,5.72372,,16.1919,4.34201,,
54780,5.72372,,16.1919,4.15255,,
54781,5.72372,,16.1919,2.61416,,
54782,5.72372,,16.1919,6.83978,,
54783,5.72372,,16.1919,22.99368,,
54784,5.72372,,16.1919,11.03201,,
54785,5.72372,,16.1919,..,,
54786,5.72372,,16.1919,22.26003,,
54787,5.72372,,16.1919,10.66408,,
54788,5.72372,,16.1919,8.01748,,
54789,5.72372,,16.1919,3.71165,,
54790,5.72372,,16.1919,2.75513,,
54791,5.72372,,16.1919,,,
54792,5.72372,,16.1919,,,
54793,5.72372,,16.1919,,,
54794,5.72372,,16.1919,,,
54795,5.72372,,16.1919,,,
54796,5.72372,,16.1919,,,
54797,5.72372,,13.76265,..,,
54798,5.72372,,13.76265,15.08671,,
54799,5.72372,,13.76265,..,,
54800,5.72372,,13.76265,..,,
54801,5.72372,,13.76265,6.27012,,
54802,5.72372,,13.76265,..,,
54803,5.72372,,13.76265,..,,
54804,5.72372,,13.76265,..,,
54805,5.72372,,13.76265,..,,
54806,5.72372,,13.76265,..,,
54807,5.72372,,13.76265,9.81407,,
54808,5.72372,,13.76265,20.36703,,
54809,5.72372,,13.76265,20.46128,,
54810,5.72372,,13.76265,11.21139,,
54811,5.72372,,13.76265,23.00016,,
54812,5.72372,,13.76265,11.18052,,
54813,5.72372,,13.76265,10.00761,,
54814,5.72372,,13.76265,12.35377,,
54815,5.72372,,13.76265,6.72871,,
54816,5.72372,,13.76265,2.9226,,
54817,5.72372,,13.76265,6.83978,,
54818,5.72372,,13.76265,4.20922,,
54819,5.72372,,13.76265,3.02331,,
54820,5.72372,,13.76265,6.13284,,
54821,5.72372,,13.76265,4.15171,,
54822,5.72372,,13.76265,9.71081,,
54823,5.72372,,13.76265,2.55844,,
54824,5.72372,,13.76265,22.1755,,
54825,5.72372,,13.76265,2.89136,,
54826,5.72372,,13.76265,2.15194,,
54827,5.72372,,13.76265,3.94069,,
54828,5.72372,,13.76265,..,,
54829,5.72372,,13.76265,9.81407,,
54830,5.72372,,13.76265,12.28954,,
54831,5.72372,,13.76265,4.39052,,
54832,5.72372,,13.76265,3.07241,,
54833,5.72372,,13.76265,4.34201,,
54834,5.72372,,13.76265,4.15255,,
54835,5.72372,,13.76265,2.61416,,
54836,5.72372,,13.76265,6.83978,,
54837,5.72372,,13.76265,22.99368,,
54838,5.72372,,13.76265,11.03201,,
54839,5.72372,,13.76265,..,,
54840,5.72372,,13.76265,22.26003,,
54841,5.72372,,13.76265,10.66408,,
54842,5.72372,,13.76265,8.01748,,
54843,5.72372,,13.76265,3.71165,,
54844,5.72372,,13.76265,2.75513,,
54845,5.72372,,13.76265,,,
54846,5.72372,,13.76265,,,
54847,5.72372,,13.76265,,,
54848,5.72372,,13.76265,,,
54849,5.72372,,13.76265,,,
54850,5.72372,,13.76265,,,
54851,5.72372,,13.76535,..,,
54852,5.72372,,13.76535,15.08671,,
54853,5.72372,,13.76535,..,,
54854,5.72372,,13.76535,..,,
54855,5.72372,,13.76535,6.27012,,
54856,5.72372,,13.76535,..,,
54857,5.72372,,13.76535,..,,
54858,5.72372,,13.76535,..,,
54859,5.72372,,13.76535,..,,
54860,5.72372,,13.76535,..,,
54861,5.72372,,13.76535,9.81407,,
54862,5.72372,,13.76535,20.36703,,
54863,5.72372,,13.76535,20.46128,,
54864,5.72372,,13.76535,11.21139,,
54865,5.72372,,13.76535,23.00016,,
54866,5.72372,,13.76535,11.18052,,
54867,5.72372,,13.76535,10.00761,,
54868,5.72372,,13.76535,12.35377,,
54869,5.72372,,13.76535,6.72871,,
54870,5.72372,,13.76535,2.9226,,
54871,5.72372,,13.76535,6.83978,,
54872,5.72372,,13.76535,4.20922,,
54873,5.72372,,13.76535,3.02331,,
54874,5.72372,,13.76535,6.13284,,
54875,5.72372,,13.76535,4.15171,,
54876,5.72372,,13.76535,9.71081,,
54877,5.72372,,13.76535,2.55844,,
54878,5.72372,,13.76535,22.1755,,
54879,5.72372,,13.76535,2.89136,,
54880,5.72372,,13.76535,2.15194,,
54881,5.72372,,13.76535,3.94069,,
54882,5.72372,,13.76535,..,,
54883,5.72372,,13.76535,9.81407,,
54884,5.72372,,13.76535,12.28954,,
54885,5.72372,,13.76535,4.39052,,
54886,5.72372,,13.76535,3.07241,,
54887,5.72372,,13.76535,4.34201,,
54888,5.72372,,13.76535,4.15255,,
54889,5.72372,,13.76535,2.61416,,
54890,5.72372,,13.76535,6.83978,,
54891,5.72372,,13.76535,22.99368,,
54892,5.72372,,13.76535,11.03201,,
54893,5.72372,,13.76535,..,,
54894,5.72372,,13.76535,22.26003,,
54895,5.72372,,13.76535,10.66408,,
54896,5.72372,,13.76535,8.01748,,
54897,5.72372,,13.76535,3.71165,,
54898,5.72372,,13.76535,2.75513,,
54899,5.72372,,13.76535,,,
54900,5.72372,,13.76535,,,
54901,5.72372,,13.76535,,,
54902,5.72372,,13.76535,,,
54903,5.72372,,13.76535,,,
54904,5.72372,,13.76535,,,
54905,5.72372,,0.7572,..,,
54906,5.72372,,0.7572,15.08671,,
54907,5.72372,,0.7572,..,,
54908,5.72372,,0.7572,..,,
54909,5.72372,,0.7572,6.27012,,
54910,5.72372,,0.7572,..,,
54911,5.72372,,0.7572,..,,
54912,5.72372,,0.7572,..,,
54913,5.72372,,0.7572,..,,
54914,5.72372,,0.7572,..,,
54915,5.72372,,0.7572,9.81407,,
54916,5.72372,,0.7572,20.36703,,
54917,5.72372,,0.7572,20.46128,,
54918,5.72372,,0.7572,11.21139,,
54919,5.72372,,0.7572,23.00016,,
54920,5.72372,,0.7572,11.18052,,
54921,5.72372,,0.7572,10.00761,,
54922,5.72372,,0.7572,12.35377,,
54923,5.72372,,0.7572,6.72871,,
54924,5.72372,,0.7572,2.9226,,
54925,5.72372,,0.7572,6.83978,,
54926,5.72372,,0.7572,4.20922,,
54927,5.72372,,0.7572,3.02331,,
54928,5.72372,,0.7572,6.13284,,
54929,5.72372,,0.7572,4.15171,,
54930,5.72372,,0.7572,9.71081,,
54931,5.72372,,0.7572,2.55844,,
54932,5.72372,,0.7572,22.1755,,
54933,5.72372,,0.7572,2.89136,,
54934,5.72372,,0.7572,2.15194,,
54935,5.72372,,0.7572,3.94069,,
54936,5.72372,,0.7572,..,,
54937,5.72372,,0.7572,9.81407,,
54938,5.72372,,0.7572,12.28954,,
54939,5.72372,,0.7572,4.39052,,
54940,5.72372,,0.7572,3.07241,,
54941,5.72372,,0.7572,4.34201,,
54942,5.72372,,0.7572,4.15255,,
54943,5.72372,,0.7572,2.61416,,
54944,5.72372,,0.7572,6.83978,,
54945,5.72372,,0.7572,22.99368,,
54946,5.72372,,0.7572,11.03201,,
54947,5.72372,,0.7572,..,,
54948,5.72372,,0.7572,22.26003,,
54949,5.72372,,0.7572,10.66408,,
54950,5.72372,,0.7572,8.01748,,
54951,5.72372,,0.7572,3.71165,,
54952,5.72372,,0.7572,2.75513,,
